TeamA,TeamB,A>B,B>A
alabama-crimson-tide,arizona-state-sun-devils,62,0
alabama-crimson-tide,arkansas-razorbacks,62,0
alabama-crimson-tide,auburn-tigers,62,0
alabama-crimson-tide,boston-college-eagles,62,0
alabama-crimson-tide,byu-cougars,62,0
alabama-crimson-tide,cincinnati-bearcats,62,0
alabama-crimson-tide,clemson-tigers,62,0
alabama-crimson-tide,coastal-carolina-chanticleers,62,0
alabama-crimson-tide,florida-gators,62,0
alabama-crimson-tide,fresno-state-bulldogs,62,0
alabama-crimson-tide,georgia-bulldogs,59,3
alabama-crimson-tide,iowa-hawkeyes,62,0
alabama-crimson-tide,iowa-state-cyclones,62,0
alabama-crimson-tide,kansas-state-wildcats,62,0
alabama-crimson-tide,kentucky-wildcats,62,0
alabama-crimson-tide,liberty-flames,62,0
alabama-crimson-tide,louisville-cardinals,62,0
alabama-crimson-tide,lsu-tigers,62,0
alabama-crimson-tide,maryland-terrapins,62,0
alabama-crimson-tide,memphis-tigers,62,0
alabama-crimson-tide,michigan-state-spartans,62,0
alabama-crimson-tide,michigan-wolverines,62,0
alabama-crimson-tide,north-carolina-tar-heels,62,0
alabama-crimson-tide,notre-dame-fighting-irish,62,0
alabama-crimson-tide,ohio-state-buckeyes,62,0
alabama-crimson-tide,oklahoma-sooners,62,0
alabama-crimson-tide,oklahoma-state-cowboys,62,0
alabama-crimson-tide,ole-miss-rebels,62,0
alabama-crimson-tide,oregon-ducks,62,0
alabama-crimson-tide,penn-state-nittany-lions,62,0
alabama-crimson-tide,san-diego-state-aztecs,62,0
alabama-crimson-tide,stanford-cardinal,62,0
alabama-crimson-tide,tcu-horned-frogs,62,0
alabama-crimson-tide,texas-am-aggies,62,0
alabama-crimson-tide,texas-longhorns,62,0
alabama-crimson-tide,texas-tech-red-raiders,62,0
alabama-crimson-tide,ucla-bruins,62,0
alabama-crimson-tide,usc-trojans,62,0
alabama-crimson-tide,virginia-tech-hokies,62,0
alabama-crimson-tide,wake-forest-demon-deacons,62,0
alabama-crimson-tide,west-virginia-mountaineers,62,0
alabama-crimson-tide,wisconsin-badgers,62,0
alabama-crimson-tide,wyoming-cowboys,62,0
arizona-state-sun-devils,arkansas-razorbacks,0,62
arizona-state-sun-devils,auburn-tigers,4,32
arizona-state-sun-devils,boston-college-eagles,8,3
arizona-state-sun-devils,byu-cougars,0,62
arizona-state-sun-devils,cincinnati-bearcats,0,62
arizona-state-sun-devils,clemson-tigers,0,62
arizona-state-sun-devils,coastal-carolina-chanticleers,2,57
arizona-state-sun-devils,florida-gators,0,62
arizona-state-sun-devils,fresno-state-bulldogs,4,42
arizona-state-sun-devils,georgia-bulldogs,0,62
arizona-state-sun-devils,iowa-hawkeyes,0,62
arizona-state-sun-devils,iowa-state-cyclones,0,61
arizona-state-sun-devils,kansas-state-wildcats,7,33
arizona-state-sun-devils,kentucky-wildcats,8,2
arizona-state-sun-devils,liberty-flames,7,12
arizona-state-sun-devils,louisville-cardinals,8,1
arizona-state-sun-devils,lsu-tigers,8,5
arizona-state-sun-devils,maryland-terrapins,8,8
arizona-state-sun-devils,memphis-tigers,8,2
arizona-state-sun-devils,michigan-state-spartans,3,57
arizona-state-sun-devils,michigan-wolverines,2,59
arizona-state-sun-devils,north-carolina-tar-heels,3,50
arizona-state-sun-devils,notre-dame-fighting-irish,1,61
arizona-state-sun-devils,ohio-state-buckeyes,0,62
arizona-state-sun-devils,oklahoma-sooners,0,62
arizona-state-sun-devils,oklahoma-state-cowboys,8,14
arizona-state-sun-devils,ole-miss-rebels,0,61
arizona-state-sun-devils,oregon-ducks,0,62
arizona-state-sun-devils,penn-state-nittany-lions,0,62
arizona-state-sun-devils,san-diego-state-aztecs,8,7
arizona-state-sun-devils,stanford-cardinal,8,1
arizona-state-sun-devils,tcu-horned-frogs,5,20
arizona-state-sun-devils,texas-am-aggies,0,62
arizona-state-sun-devils,texas-longhorns,8,6
arizona-state-sun-devils,texas-tech-red-raiders,8,2
arizona-state-sun-devils,ucla-bruins,4,39
arizona-state-sun-devils,usc-trojans,8,7
arizona-state-sun-devils,virginia-tech-hokies,6,15
arizona-state-sun-devils,wake-forest-demon-deacons,8,3
