TeamA,TeamB,A>B,B>A
alabama-crimson-tide,appalachian-state-mountaineers,62,0
alabama-crimson-tide,arizona-state-sun-devils,62,0
alabama-crimson-tide,arkansas-razorbacks,62,0
alabama-crimson-tide,auburn-tigers,62,0
alabama-crimson-tide,baylor-bears,62,0
alabama-crimson-tide,boston-college-eagles,62,0
alabama-crimson-tide,byu-cougars,62,0
alabama-crimson-tide,cincinnati-bearcats,62,0
alabama-crimson-tide,clemson-tigers,62,0
alabama-crimson-tide,coastal-carolina-chanticleers,62,0
alabama-crimson-tide,florida-gators,62,0
alabama-crimson-tide,fresno-state-bulldogs,62,0
alabama-crimson-tide,georgia-bulldogs,53,9
alabama-crimson-tide,iowa-hawkeyes,62,0
alabama-crimson-tide,kansas-state-wildcats,62,0
alabama-crimson-tide,kentucky-wildcats,62,0
alabama-crimson-tide,michigan-state-spartans,62,0
alabama-crimson-tide,michigan-wolverines,62,0
alabama-crimson-tide,mississippi-state-bulldogs,62,0
alabama-crimson-tide,north-carolina-state-wolfpack,62,0
alabama-crimson-tide,notre-dame-fighting-irish,62,0
alabama-crimson-tide,ohio-state-buckeyes,62,0
alabama-crimson-tide,oklahoma-sooners,62,0
alabama-crimson-tide,oklahoma-state-cowboys,62,0
alabama-crimson-tide,ole-miss-rebels,62,0
alabama-crimson-tide,oregon-ducks,62,0
alabama-crimson-tide,oregon-state-beavers,62,0
alabama-crimson-tide,penn-state-nittany-lions,62,0
alabama-crimson-tide,pittsburgh-panthers,62,0
alabama-crimson-tide,san-diego-state-aztecs,62,0
alabama-crimson-tide,southern-methodist-mustangs,62,0
alabama-crimson-tide,stanford-cardinal,62,0
alabama-crimson-tide,texas-am-aggies,62,0
alabama-crimson-tide,texas-longhorns,62,0
alabama-crimson-tide,texas-tech-red-raiders,62,0
alabama-crimson-tide,ucla-bruins,62,0
alabama-crimson-tide,utsa-roadrunners,62,0
alabama-crimson-tide,virginia-tech-hokies,62,0
alabama-crimson-tide,wake-forest-demon-deacons,62,0
alabama-crimson-tide,western-michigan-broncos,62,0
appalachian-state-mountaineers,arizona-state-sun-devils,0,53
appalachian-state-mountaineers,arkansas-razorbacks,0,62
appalachian-state-mountaineers,auburn-tigers,0,55
appalachian-state-mountaineers,baylor-bears,1,6
appalachian-state-mountaineers,boston-college-eagles,1,1
appalachian-state-mountaineers,byu-cougars,0,62
appalachian-state-mountaineers,cincinnati-bearcats,0,62
appalachian-state-mountaineers,clemson-tigers,1,35
appalachian-state-mountaineers,coastal-carolina-chanticleers,0,61
appalachian-state-mountaineers,florida-gators,0,59
appalachian-state-mountaineers,fresno-state-bulldogs,1,2
appalachian-state-mountaineers,georgia-bulldogs,0,62
appalachian-state-mountaineers,iowa-hawkeyes,0,62
appalachian-state-mountaineers,kansas-state-wildcats,1,1
appalachian-state-mountaineers,kentucky-wildcats,0,62
appalachian-state-mountaineers,michigan-state-spartans,0,62
appalachian-state-mountaineers,michigan-wolverines,0,62
appalachian-state-mountaineers,mississippi-state-bulldogs,1,3
appalachian-state-mountaineers,north-carolina-state-wolfpack,0,53
appalachian-state-mountaineers,notre-dame-fighting-irish,0,62
appalachian-state-mountaineers,ohio-state-buckeyes,0,62
appalachian-state-mountaineers,oklahoma-sooners,0,62
appalachian-state-mountaineers,oklahoma-state-cowboys,0,62
appalachian-state-mountaineers,ole-miss-rebels,0,62
appalachian-state-mountaineers,oregon-ducks,0,62
appalachian-state-mountaineers,oregon-state-beavers,1,9
appalachian-state-mountaineers,penn-state-nittany-lions,0,62
appalachian-state-mountaineers,pittsburgh-panthers,1,3
appalachian-state-mountaineers,san-diego-state-aztecs,1,33
appalachian-state-mountaineers,southern-methodist-mustangs,1,42
appalachian-state-mountaineers,stanford-cardinal,1,4
appalachian-state-mountaineers,texas-am-aggies,0,8
appalachian-state-mountaineers,texas-longhorns,1,53
appalachian-state-mountaineers,texas-tech-red-raiders,1,1
appalachian-state-mountaineers,ucla-bruins,1,1
appalachian-state-mountaineers,utsa-roadrunners,1,6
appalachian-state-mountaineers,virginia-tech-hokies,1,4
appalachian-state-mountaineers,wake-forest-demon-deacons,0,60
appalachian-state-mountaineers,western-michigan-broncos,1,3
arizona-state-sun-devils,arkansas-razorbacks,4,58
arizona-state-sun-devils,auburn-tigers,15,46
arizona-state-sun-devils,baylor-bears,52,2
arizona-state-sun-devils,boston-college-eagles,53,0
arizona-state-sun-devils,byu-cougars,0,62
arizona-state-sun-devils,cincinnati-bearcats,0,62
arizona-state-sun-devils,clemson-tigers,50,7
arizona-state-sun-devils,coastal-carolina-chanticleers,9,53
arizona-state-sun-devils,florida-gators,30,31
arizona-state-sun-devils,fresno-state-bulldogs,53,1
arizona-state-sun-devils,georgia-bulldogs,0,62
arizona-state-sun-devils,iowa-hawkeyes,0,62
arizona-state-sun-devils,kansas-state-wildcats,53,0
arizona-state-sun-devils,kentucky-wildcats,7,55
arizona-state-sun-devils,michigan-state-spartans,2,60
arizona-state-sun-devils,michigan-wolverines,1,61
arizona-state-sun-devils,mississippi-state-bulldogs,53,2
arizona-state-sun-devils,north-carolina-state-wolfpack,32,30
arizona-state-sun-devils,notre-dame-fighting-irish,7,55
arizona-state-sun-devils,ohio-state-buckeyes,0,62
arizona-state-sun-devils,oklahoma-sooners,0,62
arizona-state-sun-devils,oklahoma-state-cowboys,3,59
arizona-state-sun-devils,ole-miss-rebels,8,54
arizona-state-sun-devils,oregon-ducks,1,61
arizona-state-sun-devils,oregon-state-beavers,51,4
arizona-state-sun-devils,penn-state-nittany-lions,0,62
arizona-state-sun-devils,pittsburgh-panthers,53,1
arizona-state-sun-devils,san-diego-state-aztecs,45,14
arizona-state-sun-devils,southern-methodist-mustangs,44,14
arizona-state-sun-devils,stanford-cardinal,52,2
arizona-state-sun-devils,texas-am-aggies,49,7
arizona-state-sun-devils,texas-longhorns,29,31
arizona-state-sun-devils,texas-tech-red-raiders,53,1
arizona-state-sun-devils,ucla-bruins,53,1
arizona-state-sun-devils,utsa-roadrunners,53,1
arizona-state-sun-devils,virginia-tech-hokies,53,1
arizona-state-sun-devils,wake-forest-demon-deacons,18,44
arizona-state-sun-devils,western-michigan-broncos,53,1
arkansas-razorbacks,auburn-tigers,53,9
arkansas-razorbacks,baylor-bears,62,0
arkansas-razorbacks,boston-college-eagles,62,0
arkansas-razorbacks,byu-cougars,8,54
arkansas-razorbacks,cincinnati-bearcats,0,62
arkansas-razorbacks,clemson-tigers,61,1
arkansas-razorbacks,coastal-carolina-chanticleers,31,31
arkansas-razorbacks,florida-gators,53,9
arkansas-razorbacks,fresno-state-bulldogs,62,0
arkansas-razorbacks,georgia-bulldogs,0,62
arkansas-razorbacks,iowa-hawkeyes,0,62
arkansas-razorbacks,kansas-state-wildcats,62,0
arkansas-razorbacks,kentucky-wildcats,40,22
arkansas-razorbacks,michigan-state-spartans,24,38
arkansas-razorbacks,michigan-wolverines,3,59
arkansas-razorbacks,mississippi-state-bulldogs,62,0
arkansas-razorbacks,north-carolina-state-wolfpack,60,2
arkansas-razorbacks,notre-dame-fighting-irish,36,26
arkansas-razorbacks,ohio-state-buckeyes,0,62
arkansas-razorbacks,oklahoma-sooners,0,62
arkansas-razorbacks,oklahoma-state-cowboys,27,35
arkansas-razorbacks,ole-miss-rebels,49,13
arkansas-razorbacks,oregon-ducks,3,59
arkansas-razorbacks,oregon-state-beavers,62,0
arkansas-razorbacks,penn-state-nittany-lions,0,62
arkansas-razorbacks,pittsburgh-panthers,62,0
arkansas-razorbacks,san-diego-state-aztecs,61,1
arkansas-razorbacks,southern-methodist-mustangs,61,1
arkansas-razorbacks,stanford-cardinal,62,0
arkansas-razorbacks,texas-am-aggies,62,0
arkansas-razorbacks,texas-longhorns,61,1
arkansas-razorbacks,texas-tech-red-raiders,62,0
arkansas-razorbacks,ucla-bruins,62,0
arkansas-razorbacks,utsa-roadrunners,62,0
arkansas-razorbacks,virginia-tech-hokies,62,0
arkansas-razorbacks,wake-forest-demon-deacons,56,6
arkansas-razorbacks,western-michigan-broncos,62,0
auburn-tigers,baylor-bears,55,1
auburn-tigers,boston-college-eagles,55,1
auburn-tigers,byu-cougars,3,59
auburn-tigers,cincinnati-bearcats,0,62
auburn-tigers,clemson-tigers,54,5
auburn-tigers,coastal-carolina-chanticleers,10,52
auburn-tigers,florida-gators,39,22
auburn-tigers,fresno-state-bulldogs,55,0
auburn-tigers,georgia-bulldogs,0,62
auburn-tigers,iowa-hawkeyes,0,62
auburn-tigers,kansas-state-wildcats,55,0
auburn-tigers,kentucky-wildcats,15,47
auburn-tigers,michigan-state-spartans,5,57
auburn-tigers,michigan-wolverines,2,60
auburn-tigers,mississippi-state-bulldogs,55,1
auburn-tigers,north-carolina-state-wolfpack,50,12
auburn-tigers,notre-dame-fighting-irish,12,50
auburn-tigers,ohio-state-buckeyes,0,62
auburn-tigers,oklahoma-sooners,0,62
auburn-tigers,oklahoma-state-cowboys,9,53
auburn-tigers,ole-miss-rebels,14,48
auburn-tigers,oregon-ducks,1,61
auburn-tigers,oregon-state-beavers,54,3
auburn-tigers,penn-state-nittany-lions,0,62
auburn-tigers,pittsburgh-panthers,55,1
auburn-tigers,san-diego-state-aztecs,53,6
auburn-tigers,southern-methodist-mustangs,51,8
auburn-tigers,stanford-cardinal,55,0
auburn-tigers,texas-am-aggies,52,3
auburn-tigers,texas-longhorns,45,16
auburn-tigers,texas-tech-red-raiders,55,1
auburn-tigers,ucla-bruins,55,0
auburn-tigers,utsa-roadrunners,54,3
auburn-tigers,virginia-tech-hokies,55,2
auburn-tigers,wake-forest-demon-deacons,35,27
auburn-tigers,western-michigan-broncos,55,1
baylor-bears,boston-college-eagles,6,1
baylor-bears,byu-cougars,0,62
baylor-bears,cincinnati-bearcats,0,62
baylor-bears,clemson-tigers,5,33
baylor-bears,coastal-carolina-chanticleers,1,60
baylor-bears,florida-gators,1,58
baylor-bears,fresno-state-bulldogs,6,1
baylor-bears,georgia-bulldogs,0,62
baylor-bears,iowa-hawkeyes,0,62
baylor-bears,kansas-state-wildcats,6,0
baylor-bears,kentucky-wildcats,2,60
baylor-bears,michigan-state-spartans,0,62
baylor-bears,michigan-wolverines,0,62
baylor-bears,mississippi-state-bulldogs,6,3
baylor-bears,north-carolina-state-wolfpack,2,53
