TeamA,TeamB,A>B,B>A
alabama-crimson-tide,appalachian-state-mountaineers,60,0
alabama-crimson-tide,arizona-state-sun-devils,60,0
alabama-crimson-tide,auburn-tigers,60,0
alabama-crimson-tide,boise-state-broncos,60,0
alabama-crimson-tide,boston-college-eagles,60,0
alabama-crimson-tide,byu-cougars,60,0
alabama-crimson-tide,california-golden-bears,60,0
alabama-crimson-tide,cincinnati-bearcats,60,0
alabama-crimson-tide,clemson-tigers,59,1
alabama-crimson-tide,colorado-buffaloes,60,0
alabama-crimson-tide,duke-blue-devils,60,0
alabama-crimson-tide,florida-gators,60,0
alabama-crimson-tide,georgia-bulldogs,59,1
alabama-crimson-tide,hawaii-warriors,60,0
alabama-crimson-tide,iowa-hawkeyes,60,0
alabama-crimson-tide,kentucky-wildcats,60,0
alabama-crimson-tide,lsu-tigers,60,0
alabama-crimson-tide,maryland-terrapins,60,0
alabama-crimson-tide,miami-fl-hurricanes,60,0
alabama-crimson-tide,michigan-state-spartans,60,0
alabama-crimson-tide,michigan-wolverines,60,0
alabama-crimson-tide,mississippi-state-bulldogs,60,0
alabama-crimson-tide,missouri-tigers,60,0
alabama-crimson-tide,north-carolina-state-wolfpack,60,0
alabama-crimson-tide,notre-dame-fighting-irish,60,0
alabama-crimson-tide,ohio-state-buckeyes,59,1
alabama-crimson-tide,oklahoma-sooners,60,0
alabama-crimson-tide,oklahoma-state-cowboys,60,0
alabama-crimson-tide,oregon-ducks,60,0
alabama-crimson-tide,penn-state-nittany-lions,60,0
alabama-crimson-tide,san-diego-state-aztecs,60,0
alabama-crimson-tide,south-florida-bulls,60,0
alabama-crimson-tide,stanford-cardinal,60,0
alabama-crimson-tide,syracuse-orange,60,0
alabama-crimson-tide,tcu-horned-frogs,60,0
alabama-crimson-tide,texas-am-aggies,60,0
alabama-crimson-tide,texas-longhorns,60,0
alabama-crimson-tide,ucf-knights,60,0
alabama-crimson-tide,virginia-tech-hokies,60,0
alabama-crimson-tide,washington-huskies,60,0
alabama-crimson-tide,washington-state-cougars,60,0
alabama-crimson-tide,west-virginia-mountaineers,60,0
