TeamA,TeamB,A>B,B>A
air-force-falcons,alabama-crimson-tide,0,63
air-force-falcons,clemson-tigers,55,7
air-force-falcons,duke-blue-devils,1,62
air-force-falcons,florida-gators,60,2
air-force-falcons,florida-state-seminoles,0,63
air-force-falcons,fresno-state-bulldogs,62,0
air-force-falcons,georgia-bulldogs,0,63
air-force-falcons,iowa-hawkeyes,52,11
air-force-falcons,james-madison-dukes,55,7
air-force-falcons,kansas-jayhawks,62,0
air-force-falcons,kentucky-wildcats,62,0
air-force-falcons,liberty-flames,62,0
air-force-falcons,louisville-cardinals,28,35
air-force-falcons,lsu-tigers,4,59
air-force-falcons,miami-fl-hurricanes,62,0
air-force-falcons,michigan-wolverines,0,63
air-force-falcons,missouri-tigers,11,52
air-force-falcons,north-carolina-tar-heels,0,63
air-force-falcons,notre-dame-fighting-irish,1,62
air-force-falcons,ohio-state-buckeyes,0,63
air-force-falcons,oklahoma-sooners,0,63
air-force-falcons,oklahoma-state-cowboys,62,0
air-force-falcons,ole-miss-rebels,0,63
air-force-falcons,oregon-ducks,0,63
air-force-falcons,oregon-state-beavers,0,63
air-force-falcons,penn-state-nittany-lions,0,63
air-force-falcons,tennessee-volunteers,1,62
air-force-falcons,texas-longhorns,0,63
air-force-falcons,tulane-green-wave,53,10
air-force-falcons,ucla-bruins,46,17
air-force-falcons,usc-trojans,4,59
air-force-falcons,utah-utes,0,63
air-force-falcons,washington-huskies,0,63
air-force-falcons,washington-state-cougars,60,3
air-force-falcons,west-virginia-mountaineers,62,0
air-force-falcons,wyoming-cowboys,62,0
alabama-crimson-tide,clemson-tigers,63,0
alabama-crimson-tide,duke-blue-devils,63,0
alabama-crimson-tide,florida-gators,63,0
alabama-crimson-tide,florida-state-seminoles,0,63
alabama-crimson-tide,fresno-state-bulldogs,63,0
alabama-crimson-tide,georgia-bulldogs,0,63
alabama-crimson-tide,iowa-hawkeyes,63,0
alabama-crimson-tide,james-madison-dukes,63,0
alabama-crimson-tide,kansas-jayhawks,63,0
alabama-crimson-tide,kentucky-wildcats,63,0
alabama-crimson-tide,liberty-flames,63,0
alabama-crimson-tide,louisville-cardinals,63,0
alabama-crimson-tide,lsu-tigers,63,0
alabama-crimson-tide,miami-fl-hurricanes,63,0
alabama-crimson-tide,michigan-wolverines,0,63
alabama-crimson-tide,missouri-tigers,63,0
alabama-crimson-tide,north-carolina-tar-heels,29,34
alabama-crimson-tide,notre-dame-fighting-irish,59,4
alabama-crimson-tide,ohio-state-buckeyes,0,63
alabama-crimson-tide,oklahoma-sooners,0,63
alabama-crimson-tide,oklahoma-state-cowboys,63,0
alabama-crimson-tide,ole-miss-rebels,62,1
alabama-crimson-tide,oregon-ducks,23,40
alabama-crimson-tide,oregon-state-beavers,59,4
alabama-crimson-tide,penn-state-nittany-lions,0,63
alabama-crimson-tide,tennessee-volunteers,63,0
alabama-crimson-tide,texas-longhorns,0,63
alabama-crimson-tide,tulane-green-wave,63,0
alabama-crimson-tide,ucla-bruins,63,0
alabama-crimson-tide,usc-trojans,63,0
alabama-crimson-tide,utah-utes,62,1
alabama-crimson-tide,washington-huskies,0,63
alabama-crimson-tide,washington-state-cougars,63,0
alabama-crimson-tide,west-virginia-mountaineers,63,0
alabama-crimson-tide,wyoming-cowboys,63,0
clemson-tigers,duke-blue-devils,0,63
clemson-tigers,florida-gators,11,4
clemson-tigers,florida-state-seminoles,0,63
clemson-tigers,fresno-state-bulldogs,11,3
clemson-tigers,georgia-bulldogs,0,63
clemson-tigers,iowa-hawkeyes,9,45
clemson-tigers,james-madison-dukes,10,31
clemson-tigers,kansas-jayhawks,11,1
clemson-tigers,kentucky-wildcats,11,1
clemson-tigers,liberty-flames,11,3
clemson-tigers,louisville-cardinals,5,53
clemson-tigers,lsu-tigers,0,63
clemson-tigers,miami-fl-hurricanes,11,1
clemson-tigers,michigan-wolverines,0,63
clemson-tigers,missouri-tigers,1,62
clemson-tigers,north-carolina-tar-heels,0,63
clemson-tigers,notre-dame-fighting-irish,0,63
clemson-tigers,ohio-state-buckeyes,0,63
clemson-tigers,oklahoma-sooners,0,63
