TeamA,TeamB,A>B,B>A
alabama-crimson-tide,arkansas-razorbacks,63,0
alabama-crimson-tide,auburn-tigers,63,0
alabama-crimson-tide,baylor-bears,63,0
alabama-crimson-tide,boise-state-broncos,63,0
alabama-crimson-tide,clemson-tigers,63,0
alabama-crimson-tide,coastal-carolina-chanticleers,63,0
alabama-crimson-tide,duke-blue-devils,63,0
alabama-crimson-tide,florida-gators,63,0
alabama-crimson-tide,florida-state-seminoles,58,5
alabama-crimson-tide,georgia-bulldogs,0,63
alabama-crimson-tide,illinois-fighting-illini,63,0
alabama-crimson-tide,iowa-hawkeyes,63,0
alabama-crimson-tide,james-madison-dukes,63,0
alabama-crimson-tide,kansas-state-wildcats,63,0
alabama-crimson-tide,kentucky-wildcats,63,0
alabama-crimson-tide,liberty-flames,63,0
alabama-crimson-tide,louisville-cardinals,63,0
alabama-crimson-tide,lsu-tigers,49,14
alabama-crimson-tide,michigan-wolverines,8,55
alabama-crimson-tide,minnesota-golden-gophers,63,0
alabama-crimson-tide,mississippi-state-bulldogs,63,0
alabama-crimson-tide,north-carolina-state-wolfpack,63,0
alabama-crimson-tide,north-carolina-tar-heels,63,0
alabama-crimson-tide,notre-dame-fighting-irish,63,0
alabama-crimson-tide,ohio-state-buckeyes,31,32
alabama-crimson-tide,oklahoma-sooners,63,0
alabama-crimson-tide,ole-miss-rebels,63,0
alabama-crimson-tide,oregon-ducks,63,0
alabama-crimson-tide,oregon-state-beavers,63,0
alabama-crimson-tide,penn-state-nittany-lions,62,1
alabama-crimson-tide,pittsburgh-panthers,63,0
alabama-crimson-tide,south-alabama-jaguars,63,0
alabama-crimson-tide,south-carolina-gamecocks,63,0
alabama-crimson-tide,tcu-horned-frogs,63,0
alabama-crimson-tide,tennessee-volunteers,63,0
alabama-crimson-tide,texas-am-aggies,63,0
alabama-crimson-tide,texas-longhorns,63,0
alabama-crimson-tide,texas-tech-red-raiders,63,0
alabama-crimson-tide,toledo-rockets,63,0
alabama-crimson-tide,troy-trojans,63,0
alabama-crimson-tide,tulane-green-wave,63,0
alabama-crimson-tide,ucla-bruins,63,0
alabama-crimson-tide,usc-trojans,57,6
alabama-crimson-tide,utah-utes,63,0
alabama-crimson-tide,utsa-roadrunners,63,0
alabama-crimson-tide,washington-huskies,62,1
alabama-crimson-tide,wisconsin-badgers,63,0
arkansas-razorbacks,auburn-tigers,5,2
arkansas-razorbacks,baylor-bears,5,1
arkansas-razorbacks,boise-state-broncos,5,7
arkansas-razorbacks,clemson-tigers,0,63
arkansas-razorbacks,coastal-carolina-chanticleers,5,1
arkansas-razorbacks,duke-blue-devils,5,1
arkansas-razorbacks,florida-gators,5,2
arkansas-razorbacks,florida-state-seminoles,0,63
arkansas-razorbacks,georgia-bulldogs,0,63
arkansas-razorbacks,illinois-fighting-illini,5,2
arkansas-razorbacks,iowa-hawkeyes,3,27
arkansas-razorbacks,james-madison-dukes,5,1
arkansas-razorbacks,kansas-state-wildcats,0,61
arkansas-razorbacks,kentucky-wildcats,4,5
arkansas-razorbacks,liberty-flames,5,1
arkansas-razorbacks,louisville-cardinals,5,1
arkansas-razorbacks,lsu-tigers,0,63
arkansas-razorbacks,michigan-wolverines,0,63
arkansas-razorbacks,minnesota-golden-gophers,5,2
arkansas-razorbacks,mississippi-state-bulldogs,5,1
arkansas-razorbacks,north-carolina-state-wolfpack,5,0
arkansas-razorbacks,north-carolina-tar-heels,2,55
arkansas-razorbacks,notre-dame-fighting-irish,0,63
arkansas-razorbacks,ohio-state-buckeyes,0,63
arkansas-razorbacks,oklahoma-sooners,1,45
arkansas-razorbacks,ole-miss-rebels,3,51
arkansas-razorbacks,oregon-ducks,1,62
arkansas-razorbacks,oregon-state-beavers,4,53
arkansas-razorbacks,penn-state-nittany-lions,0,63
arkansas-razorbacks,pittsburgh-panthers,5,4
arkansas-razorbacks,south-alabama-jaguars,5,1
arkansas-razorbacks,south-carolina-gamecocks,4,20
arkansas-razorbacks,tcu-horned-frogs,2,56
arkansas-razorbacks,tennessee-volunteers,0,63
arkansas-razorbacks,texas-am-aggies,3,33
arkansas-razorbacks,texas-longhorns,0,63
arkansas-razorbacks,texas-tech-red-raiders,4,26
arkansas-razorbacks,toledo-rockets,5,3
arkansas-razorbacks,troy-trojans,5,3
arkansas-razorbacks,tulane-green-wave,4,44
arkansas-razorbacks,ucla-bruins,5,18
arkansas-razorbacks,usc-trojans,0,63
arkansas-razorbacks,utah-utes,0,63
arkansas-razorbacks,utsa-roadrunners,5,26
arkansas-razorbacks,washington-huskies,0,63
arkansas-razorbacks,wisconsin-badgers,2,56
auburn-tigers,baylor-bears,2,1
auburn-tigers,boise-state-broncos,2,7
auburn-tigers,clemson-tigers,0,63
auburn-tigers,coastal-carolina-chanticleers,2,1
auburn-tigers,duke-blue-devils,2,2
auburn-tigers,florida-gators,2,1
auburn-tigers,florida-state-seminoles,0,63
auburn-tigers,georgia-bulldogs,0,63
auburn-tigers,illinois-fighting-illini,2,1
auburn-tigers,iowa-hawkeyes,1,27
auburn-tigers,james-madison-dukes,2,1
auburn-tigers,kansas-state-wildcats,2,60
auburn-tigers,kentucky-wildcats,2,5
auburn-tigers,liberty-flames,2,1
auburn-tigers,louisville-cardinals,1,1
auburn-tigers,lsu-tigers,0,63
auburn-tigers,michigan-wolverines,0,63
auburn-tigers,minnesota-golden-gophers,2,3
auburn-tigers,mississippi-state-bulldogs,2,1
auburn-tigers,north-carolina-state-wolfpack,2,1
auburn-tigers,north-carolina-tar-heels,1,55
auburn-tigers,notre-dame-fighting-irish,0,63
auburn-tigers,ohio-state-buckeyes,0,63
auburn-tigers,oklahoma-sooners,1,46
auburn-tigers,ole-miss-rebels,0,51
auburn-tigers,oregon-ducks,0,63
auburn-tigers,oregon-state-beavers,1,54
auburn-tigers,penn-state-nittany-lions,0,63
