TeamA,TeamB,A>B,B>A
alabama-crimson-tide,arkansas-razorbacks,63,0
alabama-crimson-tide,cincinnati-bearcats,63,0
alabama-crimson-tide,clemson-tigers,15,48
alabama-crimson-tide,florida-state-seminoles,63,0
alabama-crimson-tide,georgia-bulldogs,0,63
alabama-crimson-tide,illinois-fighting-illini,63,0
alabama-crimson-tide,kansas-state-wildcats,63,0
alabama-crimson-tide,kentucky-wildcats,63,0
alabama-crimson-tide,liberty-flames,63,0
alabama-crimson-tide,lsu-tigers,63,0
alabama-crimson-tide,maryland-terrapins,63,0
alabama-crimson-tide,michigan-wolverines,5,58
alabama-crimson-tide,mississippi-state-bulldogs,63,0
alabama-crimson-tide,north-carolina-state-wolfpack,63,0
alabama-crimson-tide,north-carolina-tar-heels,63,0
alabama-crimson-tide,ohio-state-buckeyes,0,63
alabama-crimson-tide,oklahoma-state-cowboys,63,0
alabama-crimson-tide,ole-miss-rebels,63,0
alabama-crimson-tide,oregon-ducks,63,0
alabama-crimson-tide,oregon-state-beavers,63,0
alabama-crimson-tide,penn-state-nittany-lions,63,0
alabama-crimson-tide,south-carolina-gamecocks,63,0
alabama-crimson-tide,syracuse-orange,63,0
alabama-crimson-tide,tcu-horned-frogs,48,15
alabama-crimson-tide,tennessee-volunteers,1,62
alabama-crimson-tide,texas-longhorns,63,0
alabama-crimson-tide,troy-trojans,63,0
alabama-crimson-tide,tulane-green-wave,63,0
alabama-crimson-tide,ucla-bruins,63,0
alabama-crimson-tide,usc-trojans,63,0
alabama-crimson-tide,utah-utes,63,0
alabama-crimson-tide,utsa-roadrunners,63,0
alabama-crimson-tide,wake-forest-demon-deacons,63,0
alabama-crimson-tide,washington-huskies,63,0
arkansas-razorbacks,cincinnati-bearcats,1,61
arkansas-razorbacks,clemson-tigers,0,63
arkansas-razorbacks,florida-state-seminoles,1,1
arkansas-razorbacks,georgia-bulldogs,0,63
arkansas-razorbacks,illinois-fighting-illini,0,63
arkansas-razorbacks,kansas-state-wildcats,0,62
arkansas-razorbacks,kentucky-wildcats,0,61
arkansas-razorbacks,liberty-flames,1,17
arkansas-razorbacks,lsu-tigers,0,63
arkansas-razorbacks,maryland-terrapins,0,3
arkansas-razorbacks,michigan-wolverines,0,63
arkansas-razorbacks,mississippi-state-bulldogs,1,2
arkansas-razorbacks,north-carolina-state-wolfpack,0,45
arkansas-razorbacks,north-carolina-tar-heels,1,56
arkansas-razorbacks,ohio-state-buckeyes,0,63
arkansas-razorbacks,oklahoma-state-cowboys,0,63
arkansas-razorbacks,ole-miss-rebels,0,63
arkansas-razorbacks,oregon-ducks,0,63
arkansas-razorbacks,oregon-state-beavers,0,13
arkansas-razorbacks,penn-state-nittany-lions,0,63
arkansas-razorbacks,south-carolina-gamecocks,1,41
arkansas-razorbacks,syracuse-orange,0,63
arkansas-razorbacks,tcu-horned-frogs,0,63
arkansas-razorbacks,tennessee-volunteers,0,63
arkansas-razorbacks,texas-longhorns,0,13
arkansas-razorbacks,troy-trojans,1,2
arkansas-razorbacks,tulane-green-wave,1,61
arkansas-razorbacks,ucla-bruins,0,63
arkansas-razorbacks,usc-trojans,0,63
arkansas-razorbacks,utah-utes,0,63
arkansas-razorbacks,utsa-roadrunners,1,1
arkansas-razorbacks,wake-forest-demon-deacons,0,63
arkansas-razorbacks,washington-huskies,1,1
cincinnati-bearcats,clemson-tigers,0,63
cincinnati-bearcats,florida-state-seminoles,61,0
cincinnati-bearcats,georgia-bulldogs,0,63
cincinnati-bearcats,illinois-fighting-illini,15,48
cincinnati-bearcats,kansas-state-wildcats,42,21
cincinnati-bearcats,kentucky-wildcats,25,38
cincinnati-bearcats,liberty-flames,60,1
cincinnati-bearcats,lsu-tigers,23,40
cincinnati-bearcats,maryland-terrapins,61,2
cincinnati-bearcats,michigan-wolverines,0,63
cincinnati-bearcats,mississippi-state-bulldogs,60,1
cincinnati-bearcats,north-carolina-state-wolfpack,53,10
cincinnati-bearcats,north-carolina-tar-heels,46,15
cincinnati-bearcats,ohio-state-buckeyes,0,63
cincinnati-bearcats,oklahoma-state-cowboys,0,63
cincinnati-bearcats,ole-miss-rebels,4,59
cincinnati-bearcats,oregon-ducks,0,63
cincinnati-bearcats,oregon-state-beavers,61,1
cincinnati-bearcats,penn-state-nittany-lions,2,61
cincinnati-bearcats,south-carolina-gamecocks,54,8
cincinnati-bearcats,syracuse-orange,10,53
cincinnati-bearcats,tcu-horned-frogs,0,63
cincinnati-bearcats,tennessee-volunteers,0,63
cincinnati-bearcats,texas-longhorns,60,2
cincinnati-bearcats,troy-trojans,61,1
cincinnati-bearcats,tulane-green-wave,48,14
cincinnati-bearcats,ucla-bruins,3,60
cincinnati-bearcats,usc-trojans,0,63
cincinnati-bearcats,utah-utes,3,60
cincinnati-bearcats,utsa-roadrunners,61,0
cincinnati-bearcats,wake-forest-demon-deacons,0,63
cincinnati-bearcats,washington-huskies,61,0
clemson-tigers,florida-state-seminoles,63,0
clemson-tigers,georgia-bulldogs,1,62
clemson-tigers,illinois-fighting-illini,63,0
clemson-tigers,kansas-state-wildcats,63,0
clemson-tigers,kentucky-wildcats,63,0
clemson-tigers,liberty-flames,63,0
clemson-tigers,lsu-tigers,63,0
clemson-tigers,maryland-terrapins,63,0
clemson-tigers,michigan-wolverines,10,53
clemson-tigers,mississippi-state-bulldogs,63,0
clemson-tigers,north-carolina-state-wolfpack,63,0
clemson-tigers,north-carolina-tar-heels,63,0
clemson-tigers,ohio-state-buckeyes,1,62
