TeamA,TeamB,A>B,B>A
alabama-crimson-tide,arkansas-razorbacks,63,0
alabama-crimson-tide,baylor-bears,63,0
alabama-crimson-tide,boise-state-broncos,63,0
alabama-crimson-tide,cincinnati-bearcats,63,0
alabama-crimson-tide,clemson-tigers,13,50
alabama-crimson-tide,coastal-carolina-chanticleers,63,0
alabama-crimson-tide,east-carolina-pirates,63,0
alabama-crimson-tide,florida-state-seminoles,63,0
alabama-crimson-tide,georgia-bulldogs,0,63
alabama-crimson-tide,illinois-fighting-illini,63,0
alabama-crimson-tide,kansas-state-wildcats,63,0
alabama-crimson-tide,kentucky-wildcats,63,0
alabama-crimson-tide,liberty-flames,63,0
alabama-crimson-tide,louisville-cardinals,63,0
alabama-crimson-tide,lsu-tigers,63,0
alabama-crimson-tide,maryland-terrapins,63,0
alabama-crimson-tide,michigan-wolverines,4,59
alabama-crimson-tide,mississippi-state-bulldogs,63,0
alabama-crimson-tide,north-carolina-state-wolfpack,63,0
alabama-crimson-tide,north-carolina-tar-heels,63,0
alabama-crimson-tide,notre-dame-fighting-irish,63,0
alabama-crimson-tide,ohio-state-buckeyes,1,62
alabama-crimson-tide,oklahoma-state-cowboys,63,0
alabama-crimson-tide,ole-miss-rebels,63,0
alabama-crimson-tide,oregon-ducks,63,0
alabama-crimson-tide,oregon-state-beavers,63,0
alabama-crimson-tide,penn-state-nittany-lions,63,0
alabama-crimson-tide,south-carolina-gamecocks,63,0
alabama-crimson-tide,syracuse-orange,63,0
alabama-crimson-tide,tcu-horned-frogs,42,21
alabama-crimson-tide,tennessee-volunteers,1,62
alabama-crimson-tide,texas-longhorns,63,0
alabama-crimson-tide,troy-trojans,63,0
alabama-crimson-tide,tulane-green-wave,63,0
alabama-crimson-tide,ucf-knights,63,0
alabama-crimson-tide,ucla-bruins,63,0
alabama-crimson-tide,usc-trojans,63,0
alabama-crimson-tide,utah-utes,63,0
alabama-crimson-tide,utsa-roadrunners,63,0
alabama-crimson-tide,wake-forest-demon-deacons,63,0
alabama-crimson-tide,washington-huskies,63,0
arkansas-razorbacks,baylor-bears,3,2
arkansas-razorbacks,boise-state-broncos,3,2
arkansas-razorbacks,cincinnati-bearcats,3,13
arkansas-razorbacks,clemson-tigers,0,63
arkansas-razorbacks,coastal-carolina-chanticleers,3,4
arkansas-razorbacks,east-carolina-pirates,3,1
arkansas-razorbacks,florida-state-seminoles,3,5
arkansas-razorbacks,georgia-bulldogs,0,63
arkansas-razorbacks,illinois-fighting-illini,0,63
arkansas-razorbacks,kansas-state-wildcats,0,63
arkansas-razorbacks,kentucky-wildcats,3,12
arkansas-razorbacks,liberty-flames,2,46
arkansas-razorbacks,louisville-cardinals,3,1
arkansas-razorbacks,lsu-tigers,0,63
arkansas-razorbacks,maryland-terrapins,2,14
arkansas-razorbacks,michigan-wolverines,0,63
arkansas-razorbacks,mississippi-state-bulldogs,3,1
arkansas-razorbacks,north-carolina-state-wolfpack,1,55
arkansas-razorbacks,north-carolina-tar-heels,1,62
arkansas-razorbacks,notre-dame-fighting-irish,2,6
arkansas-razorbacks,ohio-state-buckeyes,0,63
arkansas-razorbacks,oklahoma-state-cowboys,1,62
arkansas-razorbacks,ole-miss-rebels,0,63
arkansas-razorbacks,oregon-ducks,0,63
arkansas-razorbacks,oregon-state-beavers,1,39
arkansas-razorbacks,penn-state-nittany-lions,0,63
arkansas-razorbacks,south-carolina-gamecocks,3,1
arkansas-razorbacks,syracuse-orange,1,46
arkansas-razorbacks,tcu-horned-frogs,0,63
arkansas-razorbacks,tennessee-volunteers,0,63
arkansas-razorbacks,texas-longhorns,2,16
arkansas-razorbacks,troy-trojans,3,2
arkansas-razorbacks,tulane-green-wave,3,60
arkansas-razorbacks,ucf-knights,3,39
arkansas-razorbacks,ucla-bruins,0,63
arkansas-razorbacks,usc-trojans,0,63
arkansas-razorbacks,utah-utes,0,63
arkansas-razorbacks,utsa-roadrunners,3,1
arkansas-razorbacks,wake-forest-demon-deacons,1,59
arkansas-razorbacks,washington-huskies,3,7
baylor-bears,boise-state-broncos,3,2
baylor-bears,cincinnati-bearcats,3,13
baylor-bears,clemson-tigers,0,63
baylor-bears,coastal-carolina-chanticleers,3,4
baylor-bears,east-carolina-pirates,3,1
baylor-bears,florida-state-seminoles,3,5
baylor-bears,georgia-bulldogs,0,63
baylor-bears,illinois-fighting-illini,0,63
baylor-bears,kansas-state-wildcats,0,63
baylor-bears,kentucky-wildcats,3,11
baylor-bears,liberty-flames,3,45
baylor-bears,louisville-cardinals,3,1
baylor-bears,lsu-tigers,0,63
baylor-bears,maryland-terrapins,3,14
baylor-bears,michigan-wolverines,0,63
baylor-bears,mississippi-state-bulldogs,3,1
baylor-bears,north-carolina-state-wolfpack,1,56
baylor-bears,north-carolina-tar-heels,0,62
baylor-bears,notre-dame-fighting-irish,3,6
baylor-bears,ohio-state-buckeyes,0,63
baylor-bears,oklahoma-state-cowboys,0,63
baylor-bears,ole-miss-rebels,0,63
baylor-bears,oregon-ducks,0,63
baylor-bears,oregon-state-beavers,1,39
baylor-bears,penn-state-nittany-lions,0,63
baylor-bears,south-carolina-gamecocks,3,1
baylor-bears,syracuse-orange,2,45
baylor-bears,tcu-horned-frogs,0,63
baylor-bears,tennessee-volunteers,0,63
baylor-bears,texas-longhorns,3,15
baylor-bears,troy-trojans,3,3
baylor-bears,tulane-green-wave,0,62
baylor-bears,ucf-knights,3,39
baylor-bears,ucla-bruins,0,63
baylor-bears,usc-trojans,0,63
baylor-bears,utah-utes,0,63
baylor-bears,utsa-roadrunners,3,0
baylor-bears,wake-forest-demon-deacons,0,60
baylor-bears,washington-huskies,3,7
boise-state-broncos,cincinnati-bearcats,2,13
boise-state-broncos,clemson-tigers,0,63
boise-state-broncos,coastal-carolina-chanticleers,2,4
boise-state-broncos,east-carolina-pirates,2,1
boise-state-broncos,florida-state-seminoles,2,5
boise-state-broncos,georgia-bulldogs,0,63
boise-state-broncos,illinois-fighting-illini,0,63
boise-state-broncos,kansas-state-wildcats,0,63
boise-state-broncos,kentucky-wildcats,2,12
boise-state-broncos,liberty-flames,1,45
boise-state-broncos,louisville-cardinals,2,1
boise-state-broncos,lsu-tigers,0,63
boise-state-broncos,maryland-terrapins,2,14
boise-state-broncos,michigan-wolverines,0,63
boise-state-broncos,mississippi-state-bulldogs,2,1
boise-state-broncos,north-carolina-state-wolfpack,0,56
boise-state-broncos,north-carolina-tar-heels,0,62
boise-state-broncos,notre-dame-fighting-irish,2,6
boise-state-broncos,ohio-state-buckeyes,0,63
boise-state-broncos,oklahoma-state-cowboys,0,63
boise-state-broncos,ole-miss-rebels,0,63
boise-state-broncos,oregon-ducks,0,63
boise-state-broncos,oregon-state-beavers,1,40
boise-state-broncos,penn-state-nittany-lions,0,63
boise-state-broncos,south-carolina-gamecocks,2,1
boise-state-broncos,syracuse-orange,2,45
boise-state-broncos,tcu-horned-frogs,0,63
boise-state-broncos,tennessee-volunteers,0,63
boise-state-broncos,texas-longhorns,2,16
boise-state-broncos,troy-trojans,2,3
boise-state-broncos,tulane-green-wave,0,62
boise-state-broncos,ucf-knights,0,39
boise-state-broncos,ucla-bruins,0,63
boise-state-broncos,usc-trojans,0,63
boise-state-broncos,utah-utes,0,63
boise-state-broncos,utsa-roadrunners,2,1
boise-state-broncos,wake-forest-demon-deacons,0,60
boise-state-broncos,washington-huskies,2,7
cincinnati-bearcats,clemson-tigers,0,63
cincinnati-bearcats,coastal-carolina-chanticleers,12,4
cincinnati-bearcats,east-carolina-pirates,13,1
cincinnati-bearcats,florida-state-seminoles,13,5
cincinnati-bearcats,georgia-bulldogs,0,63
cincinnati-bearcats,illinois-fighting-illini,0,63
cincinnati-bearcats,kansas-state-wildcats,0,63
cincinnati-bearcats,kentucky-wildcats,12,11
cincinnati-bearcats,liberty-flames,9,41
cincinnati-bearcats,louisville-cardinals,13,1
cincinnati-bearcats,lsu-tigers,0,63
cincinnati-bearcats,maryland-terrapins,13,14
cincinnati-bearcats,michigan-wolverines,0,63
cincinnati-bearcats,mississippi-state-bulldogs,13,1
cincinnati-bearcats,north-carolina-state-wolfpack,5,55
cincinnati-bearcats,north-carolina-tar-heels,0,62
cincinnati-bearcats,notre-dame-fighting-irish,12,6
cincinnati-bearcats,ohio-state-buckeyes,0,63
cincinnati-bearcats,oklahoma-state-cowboys,0,63
cincinnati-bearcats,ole-miss-rebels,0,63
cincinnati-bearcats,oregon-ducks,0,63
cincinnati-bearcats,oregon-state-beavers,11,37
cincinnati-bearcats,penn-state-nittany-lions,0,63
cincinnati-bearcats,south-carolina-gamecocks,13,1
cincinnati-bearcats,syracuse-orange,7,44
cincinnati-bearcats,tcu-horned-frogs,0,63
cincinnati-bearcats,tennessee-volunteers,0,63
cincinnati-bearcats,texas-longhorns,10,14
cincinnati-bearcats,troy-trojans,13,3
cincinnati-bearcats,tulane-green-wave,0,62
cincinnati-bearcats,ucf-knights,5,37
cincinnati-bearcats,ucla-bruins,0,63
cincinnati-bearcats,usc-trojans,0,63
cincinnati-bearcats,utah-utes,0,63
cincinnati-bearcats,utsa-roadrunners,13,1
cincinnati-bearcats,wake-forest-demon-deacons,1,60
cincinnati-bearcats,washington-huskies,13,4
clemson-tigers,coastal-carolina-chanticleers,63,0
clemson-tigers,east-carolina-pirates,63,0
clemson-tigers,florida-state-seminoles,63,0
clemson-tigers,georgia-bulldogs,0,63
clemson-tigers,illinois-fighting-illini,63,0
clemson-tigers,kansas-state-wildcats,62,1
clemson-tigers,kentucky-wildcats,63,0
clemson-tigers,liberty-flames,63,0
clemson-tigers,louisville-cardinals,63,0
clemson-tigers,lsu-tigers,63,0
clemson-tigers,maryland-terrapins,63,0
clemson-tigers,michigan-wolverines,9,54
clemson-tigers,mississippi-state-bulldogs,63,0
clemson-tigers,north-carolina-state-wolfpack,63,0
clemson-tigers,north-carolina-tar-heels,63,0
clemson-tigers,notre-dame-fighting-irish,63,0
clemson-tigers,ohio-state-buckeyes,1,62
clemson-tigers,oklahoma-state-cowboys,63,0
clemson-tigers,ole-miss-rebels,63,0
clemson-tigers,oregon-ducks,63,0
clemson-tigers,oregon-state-beavers,63,0
clemson-tigers,penn-state-nittany-lions,63,0
clemson-tigers,south-carolina-gamecocks,63,0
clemson-tigers,syracuse-orange,63,0
clemson-tigers,tcu-horned-frogs,56,7
clemson-tigers,tennessee-volunteers,0,63
clemson-tigers,texas-longhorns,63,0
clemson-tigers,troy-trojans,63,0
clemson-tigers,tulane-green-wave,63,0
clemson-tigers,ucf-knights,63,0
clemson-tigers,ucla-bruins,63,0
clemson-tigers,usc-trojans,63,0
clemson-tigers,utah-utes,63,0
clemson-tigers,utsa-roadrunners,63,0
clemson-tigers,wake-forest-demon-deacons,63,0
clemson-tigers,washington-huskies,63,0
coastal-carolina-chanticleers,east-carolina-pirates,4,1
coastal-carolina-chanticleers,florida-state-seminoles,3,5
coastal-carolina-chanticleers,georgia-bulldogs,0,63
coastal-carolina-chanticleers,illinois-fighting-illini,0,63
coastal-carolina-chanticleers,kansas-state-wildcats,0,63
coastal-carolina-chanticleers,kentucky-wildcats,4,12
coastal-carolina-chanticleers,liberty-flames,0,46
coastal-carolina-chanticleers,louisville-cardinals,4,1
coastal-carolina-chanticleers,lsu-tigers,0,63
coastal-carolina-chanticleers,maryland-terrapins,4,14
coastal-carolina-chanticleers,michigan-wolverines,0,63
coastal-carolina-chanticleers,mississippi-state-bulldogs,4,1
coastal-carolina-chanticleers,north-carolina-state-wolfpack,1,55
coastal-carolina-chanticleers,north-carolina-tar-heels,0,62
coastal-carolina-chanticleers,notre-dame-fighting-irish,4,6
coastal-carolina-chanticleers,ohio-state-buckeyes,0,63
coastal-carolina-chanticleers,oklahoma-state-cowboys,0,63
coastal-carolina-chanticleers,ole-miss-rebels,0,63
coastal-carolina-chanticleers,oregon-ducks,0,63
coastal-carolina-chanticleers,oregon-state-beavers,4,40
coastal-carolina-chanticleers,penn-state-nittany-lions,0,63
coastal-carolina-chanticleers,south-carolina-gamecocks,4,1
coastal-carolina-chanticleers,syracuse-orange,2,45
coastal-carolina-chanticleers,tcu-horned-frogs,0,63
coastal-carolina-chanticleers,tennessee-volunteers,0,63
coastal-carolina-chanticleers,texas-longhorns,3,16
coastal-carolina-chanticleers,troy-trojans,3,3
coastal-carolina-chanticleers,tulane-green-wave,0,62
coastal-carolina-chanticleers,ucf-knights,3,38
coastal-carolina-chanticleers,ucla-bruins,0,63
coastal-carolina-chanticleers,usc-trojans,0,63
coastal-carolina-chanticleers,utah-utes,0,63
coastal-carolina-chanticleers,utsa-roadrunners,4,1
coastal-carolina-chanticleers,wake-forest-demon-deacons,1,60
coastal-carolina-chanticleers,washington-huskies,4,7
east-carolina-pirates,florida-state-seminoles,1,5
east-carolina-pirates,georgia-bulldogs,0,63
east-carolina-pirates,illinois-fighting-illini,0,63
east-carolina-pirates,kansas-state-wildcats,0,63
east-carolina-pirates,kentucky-wildcats,1,12
east-carolina-pirates,liberty-flames,0,46
east-carolina-pirates,louisville-cardinals,1,1
east-carolina-pirates,lsu-tigers,0,63
east-carolina-pirates,maryland-terrapins,1,14
east-carolina-pirates,michigan-wolverines,0,63
east-carolina-pirates,mississippi-state-bulldogs,1,1
east-carolina-pirates,north-carolina-state-wolfpack,0,56
east-carolina-pirates,north-carolina-tar-heels,0,62
east-carolina-pirates,notre-dame-fighting-irish,1,6
east-carolina-pirates,ohio-state-buckeyes,0,63
east-carolina-pirates,oklahoma-state-cowboys,0,63
