TeamA,TeamB,A>B,B>A
alabama-crimson-tide,boise-state-broncos,63,0
alabama-crimson-tide,cincinnati-bearcats,63,0
alabama-crimson-tide,clemson-tigers,62,1
alabama-crimson-tide,coastal-carolina-chanticleers,63,0
alabama-crimson-tide,florida-state-seminoles,63,0
alabama-crimson-tide,fresno-state-bulldogs,63,0
alabama-crimson-tide,georgia-bulldogs,0,63
alabama-crimson-tide,illinois-fighting-illini,63,0
alabama-crimson-tide,james-madison-dukes,63,0
alabama-crimson-tide,kansas-state-wildcats,63,0
alabama-crimson-tide,lsu-tigers,62,1
alabama-crimson-tide,michigan-wolverines,0,63
alabama-crimson-tide,minnesota-golden-gophers,63,0
alabama-crimson-tide,mississippi-state-bulldogs,63,0
alabama-crimson-tide,north-carolina-state-wolfpack,63,0
alabama-crimson-tide,north-carolina-tar-heels,63,0
alabama-crimson-tide,notre-dame-fighting-irish,63,0
alabama-crimson-tide,ohio-bobcats,63,0
alabama-crimson-tide,ohio-state-buckeyes,12,51
alabama-crimson-tide,ole-miss-rebels,63,0
alabama-crimson-tide,oregon-ducks,63,0
alabama-crimson-tide,oregon-state-beavers,63,0
alabama-crimson-tide,penn-state-nittany-lions,61,2
alabama-crimson-tide,pittsburgh-panthers,63,0
alabama-crimson-tide,purdue-boilermakers,63,0
alabama-crimson-tide,south-alabama-jaguars,63,0
alabama-crimson-tide,south-carolina-gamecocks,63,0
alabama-crimson-tide,tcu-horned-frogs,0,63
alabama-crimson-tide,tennessee-volunteers,37,26
alabama-crimson-tide,texas-longhorns,63,0
alabama-crimson-tide,troy-trojans,63,0
alabama-crimson-tide,tulane-green-wave,63,0
alabama-crimson-tide,ucf-knights,63,0
alabama-crimson-tide,ucla-bruins,63,0
alabama-crimson-tide,usc-trojans,1,62
alabama-crimson-tide,utah-utes,63,0
alabama-crimson-tide,utsa-roadrunners,63,0
alabama-crimson-tide,washington-huskies,63,0
boise-state-broncos,cincinnati-bearcats,12,16
boise-state-broncos,clemson-tigers,0,63
boise-state-broncos,coastal-carolina-chanticleers,13,1
boise-state-broncos,florida-state-seminoles,0,63
boise-state-broncos,fresno-state-bulldogs,13,1
boise-state-broncos,georgia-bulldogs,0,63
boise-state-broncos,illinois-fighting-illini,13,4
boise-state-broncos,james-madison-dukes,13,2
boise-state-broncos,kansas-state-wildcats,0,63
boise-state-broncos,lsu-tigers,0,63
boise-state-broncos,michigan-wolverines,0,63
boise-state-broncos,minnesota-golden-gophers,13,0
boise-state-broncos,mississippi-state-bulldogs,10,29
boise-state-broncos,north-carolina-state-wolfpack,12,18
boise-state-broncos,north-carolina-tar-heels,7,29
boise-state-broncos,notre-dame-fighting-irish,3,56
boise-state-broncos,ohio-bobcats,13,1
boise-state-broncos,ohio-state-buckeyes,0,63
boise-state-broncos,ole-miss-rebels,13,9
boise-state-broncos,oregon-ducks,0,63
boise-state-broncos,oregon-state-beavers,0,63
boise-state-broncos,penn-state-nittany-lions,0,63
boise-state-broncos,pittsburgh-panthers,13,2
boise-state-broncos,purdue-boilermakers,13,9
boise-state-broncos,south-alabama-jaguars,12,4
boise-state-broncos,south-carolina-gamecocks,5,58
boise-state-broncos,tcu-horned-frogs,0,63
boise-state-broncos,tennessee-volunteers,0,63
boise-state-broncos,texas-longhorns,3,56
boise-state-broncos,troy-trojans,11,25
boise-state-broncos,tulane-green-wave,1,62
boise-state-broncos,ucf-knights,9,43
boise-state-broncos,ucla-bruins,0,63
boise-state-broncos,usc-trojans,0,63
boise-state-broncos,utah-utes,0,63
boise-state-broncos,utsa-roadrunners,6,40
boise-state-broncos,washington-huskies,0,63
cincinnati-bearcats,clemson-tigers,0,63
cincinnati-bearcats,coastal-carolina-chanticleers,16,1
cincinnati-bearcats,florida-state-seminoles,0,63
cincinnati-bearcats,fresno-state-bulldogs,16,2
cincinnati-bearcats,georgia-bulldogs,0,63
cincinnati-bearcats,illinois-fighting-illini,16,5
cincinnati-bearcats,james-madison-dukes,16,3
cincinnati-bearcats,kansas-state-wildcats,0,63
cincinnati-bearcats,lsu-tigers,0,63
cincinnati-bearcats,michigan-wolverines,0,63
cincinnati-bearcats,minnesota-golden-gophers,16,1
cincinnati-bearcats,mississippi-state-bulldogs,10,27
cincinnati-bearcats,north-carolina-state-wolfpack,13,18
cincinnati-bearcats,north-carolina-tar-heels,16,29
cincinnati-bearcats,notre-dame-fighting-irish,4,55
cincinnati-bearcats,ohio-bobcats,16,2
cincinnati-bearcats,ohio-state-buckeyes,0,63
cincinnati-bearcats,ole-miss-rebels,14,6
cincinnati-bearcats,oregon-ducks,0,63
cincinnati-bearcats,oregon-state-beavers,0,63
cincinnati-bearcats,penn-state-nittany-lions,0,63
cincinnati-bearcats,pittsburgh-panthers,16,2
cincinnati-bearcats,purdue-boilermakers,16,10
cincinnati-bearcats,south-alabama-jaguars,14,4
cincinnati-bearcats,south-carolina-gamecocks,3,56
cincinnati-bearcats,tcu-horned-frogs,0,63
cincinnati-bearcats,tennessee-volunteers,0,63
cincinnati-bearcats,texas-longhorns,4,54
cincinnati-bearcats,troy-trojans,10,26
cincinnati-bearcats,tulane-green-wave,0,63
cincinnati-bearcats,ucf-knights,7,44
cincinnati-bearcats,ucla-bruins,0,63
cincinnati-bearcats,usc-trojans,0,63
cincinnati-bearcats,utah-utes,0,63
cincinnati-bearcats,utsa-roadrunners,12,41
cincinnati-bearcats,washington-huskies,0,63
clemson-tigers,coastal-carolina-chanticleers,63,0
clemson-tigers,florida-state-seminoles,57,6
clemson-tigers,fresno-state-bulldogs,63,0
clemson-tigers,georgia-bulldogs,0,63
clemson-tigers,illinois-fighting-illini,63,0
clemson-tigers,james-madison-dukes,63,0
clemson-tigers,kansas-state-wildcats,44,19
clemson-tigers,lsu-tigers,42,21
clemson-tigers,michigan-wolverines,0,63
clemson-tigers,minnesota-golden-gophers,63,0
clemson-tigers,mississippi-state-bulldogs,63,0
clemson-tigers,north-carolina-state-wolfpack,63,0
clemson-tigers,north-carolina-tar-heels,63,0
clemson-tigers,notre-dame-fighting-irish,58,5
clemson-tigers,ohio-bobcats,63,0
clemson-tigers,ohio-state-buckeyes,0,63
clemson-tigers,ole-miss-rebels,63,0
clemson-tigers,oregon-ducks,53,10
clemson-tigers,oregon-state-beavers,54,9
clemson-tigers,penn-state-nittany-lions,5,58
clemson-tigers,pittsburgh-panthers,63,0
clemson-tigers,purdue-boilermakers,63,0
clemson-tigers,south-alabama-jaguars,63,0
clemson-tigers,south-carolina-gamecocks,60,3
clemson-tigers,tcu-horned-frogs,0,63
clemson-tigers,tennessee-volunteers,3,60
clemson-tigers,texas-longhorns,60,3
clemson-tigers,troy-trojans,63,0
clemson-tigers,tulane-green-wave,60,3
clemson-tigers,ucf-knights,63,0
clemson-tigers,ucla-bruins,57,6
clemson-tigers,usc-trojans,0,63
clemson-tigers,utah-utes,44,19
clemson-tigers,utsa-roadrunners,63,0
clemson-tigers,washington-huskies,15,48
coastal-carolina-chanticleers,florida-state-seminoles,0,63
coastal-carolina-chanticleers,fresno-state-bulldogs,1,2
coastal-carolina-chanticleers,georgia-bulldogs,0,63
coastal-carolina-chanticleers,illinois-fighting-illini,1,5
coastal-carolina-chanticleers,james-madison-dukes,1,3
coastal-carolina-chanticleers,kansas-state-wildcats,0,63
coastal-carolina-chanticleers,lsu-tigers,0,63
coastal-carolina-chanticleers,michigan-wolverines,0,63
coastal-carolina-chanticleers,minnesota-golden-gophers,1,1
coastal-carolina-chanticleers,mississippi-state-bulldogs,1,30
coastal-carolina-chanticleers,north-carolina-state-wolfpack,1,19
coastal-carolina-chanticleers,north-carolina-tar-heels,1,31
coastal-carolina-chanticleers,notre-dame-fighting-irish,1,56
coastal-carolina-chanticleers,ohio-bobcats,1,2
coastal-carolina-chanticleers,ohio-state-buckeyes,0,63
coastal-carolina-chanticleers,ole-miss-rebels,1,9
coastal-carolina-chanticleers,oregon-ducks,0,63
coastal-carolina-chanticleers,oregon-state-beavers,0,63
coastal-carolina-chanticleers,penn-state-nittany-lions,0,63
coastal-carolina-chanticleers,pittsburgh-panthers,1,2
coastal-carolina-chanticleers,purdue-boilermakers,1,11
coastal-carolina-chanticleers,south-alabama-jaguars,1,4
coastal-carolina-chanticleers,south-carolina-gamecocks,1,58
coastal-carolina-chanticleers,tcu-horned-frogs,0,63
coastal-carolina-chanticleers,tennessee-volunteers,0,63
coastal-carolina-chanticleers,texas-longhorns,0,57
coastal-carolina-chanticleers,troy-trojans,1,27
coastal-carolina-chanticleers,tulane-green-wave,0,63
coastal-carolina-chanticleers,ucf-knights,1,46
coastal-carolina-chanticleers,ucla-bruins,0,63
coastal-carolina-chanticleers,usc-trojans,0,63
coastal-carolina-chanticleers,utah-utes,0,63
coastal-carolina-chanticleers,utsa-roadrunners,1,43
coastal-carolina-chanticleers,washington-huskies,0,63
florida-state-seminoles,fresno-state-bulldogs,63,0
florida-state-seminoles,georgia-bulldogs,0,63
florida-state-seminoles,illinois-fighting-illini,63,0
