PlayerA,PlayerB,A>B,B>A
Abreu,Altuve,0,11
Abreu,Bautista,1,20
Abreu,Beltre,1,21
Abreu,Betts,1,2
Abreu,Brantley,1,0
Abreu,Cabrera,1,11
Abreu,Cain,0,30
Abreu,Correa,1,1
Abreu,Cruz,0,23
Abreu,DavisC,1,11
Abreu,DavisW,1,1
Abreu,Donaldson,0,30
Abreu,Dozier,1,1
Abreu,Encarnacion,0,9
Abreu,Fielder,0,8
Abreu,Hosmer,1,2
Abreu,Keuchel,1,20
Abreu,Kiermaier,1,4
Abreu,Kinsler,1,1
Abreu,Kipnis,1,4
Abreu,Machado,1,27
Abreu,Martin,1,2
Abreu,Martinez,1,7
Abreu,McCann,1,1
Abreu,Morales,1,1
Abreu,Moustakas,1,1
Abreu,Ortiz,1,1
Abreu,Price,1,14
Abreu,Rodriguez,1,1
Abreu,Sale,1,1
Abreu,Teixeira,1,1
Abreu,Trout,0,30
Altuve,Bautista,7,16
Altuve,Beltre,6,20
Altuve,Betts,11,2
Altuve,Brantley,11,0
Altuve,Cabrera,8,10
Altuve,Cain,1,29
Altuve,Correa,11,1
Altuve,Cruz,7,20
Altuve,DavisC,10,9
Altuve,DavisW,11,1
Altuve,Donaldson,0,30
Altuve,Dozier,11,0
Altuve,Encarnacion,9,5
Altuve,Fielder,8,7
Altuve,Hosmer,11,1
Altuve,Keuchel,8,19
Altuve,Kiermaier,10,3
Altuve,Kinsler,11,1
Altuve,Kipnis,10,3
Altuve,Machado,6,24
Altuve,Martin,11,2
Altuve,Martinez,11,5
Altuve,McCann,11,0
Altuve,Morales,10,1
Altuve,Moustakas,11,0
Altuve,Ortiz,11,1
Altuve,Price,10,13
Altuve,Rodriguez,11,1
Altuve,Sale,11,1
Altuve,Teixeira,11,1
Altuve,Trout,0,30
Bautista,Beltre,12,15
Bautista,Betts,20,2
Bautista,Brantley,20,1
Bautista,Cabrera,16,6
Bautista,Cain,2,28
Bautista,Correa,20,0
Bautista,Cruz,10,16
Bautista,DavisC,19,5
Bautista,DavisW,20,1
Bautista,Donaldson,0,30
Bautista,Dozier,20,0
Bautista,Encarnacion,18,4
Bautista,Fielder,19,4
Bautista,Hosmer,20,1
Bautista,Keuchel,10,17
Bautista,Kiermaier,19,4
Bautista,Kinsler,20,1
Bautista,Kipnis,20,3
Bautista,Machado,6,23
Bautista,Martin,20,2
Bautista,Martinez,20,5
Bautista,McCann,20,0
Bautista,Morales,20,0
Bautista,Moustakas,19,1
Bautista,Ortiz,20,0
Bautista,Price,16,10
Bautista,Rodriguez,20,0
Bautista,Sale,20,1
Bautista,Teixeira,20,0
Bautista,Trout,0,30
Beltre,Betts,20,1
Beltre,Brantley,21,1
Beltre,Cabrera,18,8
Beltre,Cain,0,30
Beltre,Correa,21,0
Beltre,Cruz,15,15
Beltre,DavisC,17,7
Beltre,DavisW,21,1
Beltre,Donaldson,0,30
Beltre,Dozier,21,1
Beltre,Encarnacion,19,7
Beltre,Fielder,21,7
Beltre,Hosmer,21,0
Beltre,Keuchel,9,15
Beltre,Kiermaier,20,1
Beltre,Kinsler,21,0
Beltre,Kipnis,19,3
Beltre,Machado,5,23
Beltre,Martin,21,0
Beltre,Martinez,19,5
Beltre,McCann,21,1
Beltre,Morales,21,1
Beltre,Moustakas,21,0
Beltre,Ortiz,21,1
Beltre,Price,14,9
Beltre,Rodriguez,21,0
Beltre,Sale,20,1
Beltre,Teixeira,21,0
Beltre,Trout,0,30
Betts,Brantley,2,1
Betts,Cabrera,2,11
Betts,Cain,0,30
Betts,Correa,2,1
Betts,Cruz,2,23
Betts,DavisC,1,11
Betts,DavisW,2,1
Betts,Donaldson,0,30
Betts,Dozier,2,1
Betts,Encarnacion,2,9
Betts,Fielder,2,8
Betts,Hosmer,2,2
Betts,Keuchel,1,20
Betts,Kiermaier,1,3
Betts,Kinsler,1,1
Betts,Kipnis,1,4
Betts,Machado,0,27
Betts,Martin,2,2
Betts,Martinez,1,8
Betts,McCann,2,1
Betts,Morales,2,1
Betts,Moustakas,2,1
Betts,Ortiz,2,1
Betts,Price,1,14
Betts,Rodriguez,2,1
Betts,Sale,2,1
Betts,Teixeira,2,1
Betts,Trout,0,30
Brantley,Cabrera,1,11
Brantley,Cain,0,30
Brantley,Correa,1,1
Brantley,Cruz,0,23
Brantley,DavisC,1,11
Brantley,DavisW,1,1
Brantley,Donaldson,0,30
Brantley,Dozier,1,1
Brantley,Encarnacion,0,9
Brantley,Fielder,0,8
Brantley,Hosmer,1,2
Brantley,Keuchel,1,20
Brantley,Kiermaier,1,4
Brantley,Kinsler,1,1
Brantley,Kipnis,1,4
Brantley,Machado,1,27
Brantley,Martin,1,2
Brantley,Martinez,0,8
Brantley,McCann,1,1
Brantley,Morales,1,1
Brantley,Moustakas,1,1
Brantley,Ortiz,1,1
Brantley,Price,1,14
Brantley,Rodriguez,1,1
Brantley,Sale,1,1
Brantley,Teixeira,1,1
Brantley,Trout,0,30
Cabrera,Cain,1,29
Cabrera,Correa,10,1
Cabrera,Cruz,4,20
Cabrera,DavisC,8,10
Cabrera,DavisW,11,0
Cabrera,Donaldson,0,30
Cabrera,Dozier,11,0
Cabrera,Encarnacion,9,8
Cabrera,Fielder,10,6
Cabrera,Hosmer,11,1
Cabrera,Keuchel,7,18
Cabrera,Kiermaier,11,4
Cabrera,Kinsler,11,1
Cabrera,Kipnis,10,4
Cabrera,Machado,2,25
Cabrera,Martin,11,2
Cabrera,Martinez,11,7
Cabrera,McCann,11,1
Cabrera,Morales,11,1
Cabrera,Moustakas,11,1
Cabrera,Ortiz,11,1
Cabrera,Price,10,12
Cabrera,Rodriguez,11,1
Cabrera,Sale,11,1
Cabrera,Teixeira,11,0
Cabrera,Trout,0,30
Cain,Correa,30,0
Cain,Cruz,28,2
Cain,DavisC,30,0
Cain,DavisW,30,0
Cain,Donaldson,0,30
Cain,Dozier,30,0
Cain,Encarnacion,30,0
Cain,Fielder,29,1
Cain,Hosmer,30,0
Cain,Keuchel,29,1
Cain,Kiermaier,30,0
Cain,Kinsler,30,0
Cain,Kipnis,30,0
Cain,Machado,26,4
Cain,Martin,30,0
Cain,Martinez,30,0
Cain,McCann,30,0
Cain,Morales,29,1
Cain,Moustakas,30,0
Cain,Ortiz,30,0
Cain,Price,28,2
Cain,Rodriguez,30,0
Cain,Sale,30,0
Cain,Teixeira,30,0
Cain,Trout,0,30
Correa,Cruz,0,23
Correa,DavisC,0,11
Correa,DavisW,1,1
Correa,Donaldson,0,30
Correa,Dozier,1,1
Correa,Encarnacion,1,9
Correa,Fielder,1,8
Correa,Hosmer,1,2
Correa,Keuchel,1,20
Correa,Kiermaier,1,4
