PlayerA,PlayerB,A>B,B>A
Abreu,Altuve,0,30
Abreu,Betts,3,24
Abreu,Buxton,6,3
Abreu,Correa,6,5
Abreu,Cruz,3,14
Abreu,DavisC,6,1
Abreu,Donaldson,6,1
Abreu,Dozier,5,6
Abreu,Encarnacion,6,1
Abreu,Gonzalez,6,3
Abreu,Gregorius,6,2
Abreu,Hosmer,6,5
Abreu,Judge,0,30
Abreu,Kluber,3,22
Abreu,Lindor,2,27
Abreu,Ramirez,0,30
Abreu,Sale,4,14
Abreu,Sanchez,6,1
Abreu,Schoop,4,6
Abreu,Simmons,4,20
Abreu,Springer,5,6
Abreu,Trout,1,29
Abreu,Upton,6,4
Altuve,Betts,30,0
Altuve,Buxton,30,0
Altuve,Correa,30,0
Altuve,Cruz,30,0
Altuve,DavisC,30,0
Altuve,Donaldson,30,0
Altuve,Dozier,30,0
Altuve,Encarnacion,30,0
Altuve,Gonzalez,30,0
Altuve,Gregorius,30,0
Altuve,Hosmer,30,0
Altuve,Judge,28,2
Altuve,Kluber,30,0
Altuve,Lindor,30,0
Altuve,Ramirez,29,1
Altuve,Sale,30,0
Altuve,Sanchez,30,0
Altuve,Schoop,30,0
Altuve,Simmons,30,0
Altuve,Springer,30,0
Altuve,Trout,30,0
Altuve,Upton,30,0
Betts,Buxton,24,1
Betts,Correa,24,0
Betts,Cruz,22,4
Betts,DavisC,24,0
Betts,Donaldson,24,0
Betts,Dozier,24,3
Betts,Encarnacion,24,0
Betts,Gonzalez,24,2
Betts,Gregorius,24,0
Betts,Hosmer,23,4
Betts,Judge,0,30
Betts,Kluber,16,14
Betts,Lindor,10,18
Betts,Ramirez,0,30
Betts,Sale,19,10
Betts,Sanchez,24,1
Betts,Schoop,22,4
Betts,Simmons,19,8
Betts,Springer,24,1
Betts,Trout,3,27
Betts,Upton,24,0
Buxton,Correa,2,5
Buxton,Cruz,3,14
Buxton,DavisC,3,1
Buxton,Donaldson,3,1
Buxton,Dozier,3,7
Buxton,Encarnacion,3,1
Buxton,Gonzalez,3,4
Buxton,Gregorius,3,2
Buxton,Hosmer,2,7
Buxton,Judge,0,30
Buxton,Kluber,1,23
Buxton,Lindor,1,27
Buxton,Ramirez,0,30
Buxton,Sale,2,15
Buxton,Sanchez,3,1
Buxton,Schoop,3,7
Buxton,Simmons,1,19
Buxton,Springer,3,6
Buxton,Trout,0,30
Buxton,Upton,3,3
Correa,Cruz,4,14
Correa,DavisC,5,1
Correa,Donaldson,5,0
Correa,Dozier,5,7
Correa,Encarnacion,5,1
Correa,Gonzalez,5,4
Correa,Gregorius,5,2
Correa,Hosmer,5,8
Correa,Judge,0,30
Correa,Kluber,1,23
Correa,Lindor,1,27
Correa,Ramirez,0,30
Correa,Sale,2,15
Correa,Sanchez,5,1
Correa,Schoop,4,7
Correa,Simmons,2,19
Correa,Springer,5,6
Correa,Trout,0,30
Correa,Upton,5,4
Cruz,DavisC,15,1
Cruz,Donaldson,15,1
Cruz,Dozier,14,6
Cruz,Encarnacion,15,0
Cruz,Gonzalez,15,1
Cruz,Gregorius,15,1
Cruz,Hosmer,15,5
Cruz,Judge,0,30
Cruz,Kluber,8,20
Cruz,Lindor,4,26
Cruz,Ramirez,0,30
Cruz,Sale,12,14
Cruz,Sanchez,15,1
Cruz,Schoop,13,2
Cruz,Simmons,9,17
Cruz,Springer,13,6
Cruz,Trout,1,29
Cruz,Upton,14,4
DavisC,Donaldson,1,1
DavisC,Dozier,0,7
DavisC,Encarnacion,1,1
DavisC,Gonzalez,1,4
DavisC,Gregorius,1,2
DavisC,Hosmer,0,8
DavisC,Judge,0,30
DavisC,Kluber,0,23
DavisC,Lindor,0,27
DavisC,Ramirez,0,30
DavisC,Sale,1,15
DavisC,Sanchez,1,1
DavisC,Schoop,1,7
DavisC,Simmons,1,20
DavisC,Springer,1,6
DavisC,Trout,0,30
DavisC,Upton,1,4
Donaldson,Dozier,1,7
Donaldson,Encarnacion,1,1
Donaldson,Gonzalez,1,4
Donaldson,Gregorius,1,2
Donaldson,Hosmer,1,8
Donaldson,Judge,0,30
Donaldson,Kluber,0,23
Donaldson,Lindor,0,27
Donaldson,Ramirez,0,30
Donaldson,Sale,0,15
Donaldson,Sanchez,1,1
Donaldson,Schoop,1,7
Donaldson,Simmons,1,20
Donaldson,Springer,1,6
Donaldson,Trout,0,30
Donaldson,Upton,1,4
Dozier,Encarnacion,7,1
Dozier,Gonzalez,7,3
Dozier,Gregorius,7,2
Dozier,Hosmer,7,5
Dozier,Judge,0,30
Dozier,Kluber,5,20
Dozier,Lindor,0,27
Dozier,Ramirez,0,30
Dozier,Sale,6,13
Dozier,Sanchez,7,0
Dozier,Schoop,7,7
Dozier,Simmons,6,18
Dozier,Springer,7,4
Dozier,Trout,1,29
Dozier,Upton,6,4
Encarnacion,Gonzalez,1,4
Encarnacion,Gregorius,1,1
Encarnacion,Hosmer,1,7
Encarnacion,Judge,0,30
Encarnacion,Kluber,1,23
Encarnacion,Lindor,0,27
Encarnacion,Ramirez,0,30
Encarnacion,Sale,1,15
Encarnacion,Sanchez,1,1
Encarnacion,Schoop,1,7
Encarnacion,Simmons,1,20
Encarnacion,Springer,1,6
Encarnacion,Trout,1,29
Encarnacion,Upton,1,4
Gonzalez,Gregorius,4,2
Gonzalez,Hosmer,4,8
Gonzalez,Judge,0,30
Gonzalez,Kluber,1,23
Gonzalez,Lindor,1,27
Gonzalez,Ramirez,0,30
Gonzalez,Sale,2,15
Gonzalez,Sanchez,4,0
Gonzalez,Schoop,3,6
Gonzalez,Simmons,2,20
Gonzalez,Springer,4,6
Gonzalez,Trout,0,30
Gonzalez,Upton,4,4
Gregorius,Hosmer,2,7
Gregorius,Judge,0,30
Gregorius,Kluber,1,23
Gregorius,Lindor,0,27
Gregorius,Ramirez,0,30
Gregorius,Sale,1,15
Gregorius,Sanchez,2,1
Gregorius,Schoop,2,7
Gregorius,Simmons,1,20
Gregorius,Springer,2,6
Gregorius,Trout,1,29
Gregorius,Upton,2,4
Hosmer,Judge,0,30
Hosmer,Kluber,4,22
Hosmer,Lindor,1,27
Hosmer,Ramirez,0,30
Hosmer,Sale,6,14
Hosmer,Sanchez,8,1
Hosmer,Schoop,7,7
Hosmer,Simmons,6,18
Hosmer,Springer,8,6
Hosmer,Trout,1,29
Hosmer,Upton,7,4
Judge,Kluber,30,0
Judge,Lindor,30,0
Judge,Ramirez,29,1
Judge,Sale,30,0
Judge,Sanchez,30,0
Judge,Schoop,30,0
Judge,Simmons,30,0
Judge,Springer,30,0
Judge,Trout,30,0
Judge,Upton,30,0
Kluber,Lindor,11,19
Kluber,Ramirez,1,29
Kluber,Sale,19,4
Kluber,Sanchez,23,0
Kluber,Schoop,22,4
Kluber,Simmons,18,9
Kluber,Springer,22,3
Kluber,Trout,3,27
Kluber,Upton,22,3
Lindor,Ramirez,0,30
Lindor,Sale,23,5
Lindor,Sanchez,27,0
Lindor,Schoop,27,2
Lindor,Simmons,25,4
Lindor,Springer,27,0
Lindor,Trout,5,25
Lindor,Upton,27,0
Ramirez,Sale,30,0
Ramirez,Sanchez,30,0
Ramirez,Schoop,30,0
Ramirez,Simmons,29,1
Ramirez,Springer,30,0
Ramirez,Trout,23,7
Ramirez,Upton,30,0
Sale,Sanchez,15,0
Sale,Schoop,15,5
Sale,Simmons,11,14
Sale,Springer,14,5
Sale,Trout,2,28
Sale,Upton,15,4
Sanchez,Schoop,1,7
Sanchez,Simmons,1,20
Sanchez,Springer,1,6
Sanchez,Trout,0,30
Sanchez,Upton,1,4
Schoop,Simmons,6,18
Schoop,Springer,6,6
Schoop,Trout,0,30
Schoop,Upton,6,4
Simmons,Springer,16,5
Simmons,Trout,1,29
Simmons,Upton,18,3
Springer,Trout,0,30
Springer,Upton,5,3
Trout,Upton,30,0
