PlayerA,PlayerB,A>B,B>A
Altuve,Bauer,5,1
Altuve,Betts,0,30
Altuve,Bogaerts,4,3
Altuve,Bregman,0,30
Altuve,Chapman,0,30
Altuve,DavisC,3,16
Altuve,Diaz,5,3
Altuve,Gregorius,4,2
Altuve,Haniger,5,9
Altuve,Hicks,5,1
Altuve,Judge,5,3
Altuve,Lindor,0,30
Altuve,Lowrie,5,2
Altuve,Martinez,0,30
Altuve,Merrifield,5,3
Altuve,Ramirez,0,30
Altuve,Sale,5,1
Altuve,Simmons,5,5
Altuve,Snell,4,15
Altuve,Stanton,5,2
Altuve,Treinen,5,4
Altuve,Trout,0,30
Altuve,Verlander,4,11
Bauer,Betts,0,30
Bauer,Bogaerts,1,4
Bauer,Bregman,0,30
Bauer,Chapman,0,30
Bauer,DavisC,1,16
Bauer,Diaz,1,3
Bauer,Gregorius,1,2
Bauer,Haniger,0,9
Bauer,Hicks,1,1
Bauer,Judge,1,4
Bauer,Lindor,0,30
Bauer,Lowrie,1,2
Bauer,Martinez,0,30
Bauer,Merrifield,1,4
Bauer,Ramirez,0,30
Bauer,Sale,1,1
Bauer,Simmons,1,5
Bauer,Snell,0,15
Bauer,Stanton,1,2
Bauer,Treinen,1,5
Bauer,Trout,0,30
Bauer,Verlander,1,11
Betts,Bogaerts,30,0
Betts,Bregman,30,0
Betts,Chapman,30,0
Betts,DavisC,30,0
Betts,Diaz,30,0
Betts,Gregorius,30,0
Betts,Haniger,30,0
Betts,Hicks,30,0
Betts,Judge,30,0
Betts,Lindor,30,0
Betts,Lowrie,30,0
Betts,Martinez,29,1
Betts,Merrifield,30,0
Betts,Ramirez,30,0
Betts,Sale,30,0
Betts,Simmons,30,0
Betts,Snell,30,0
Betts,Stanton,30,0
Betts,Treinen,30,0
Betts,Trout,29,1
Betts,Verlander,30,0
Bogaerts,Bregman,0,30
Bogaerts,Chapman,0,30
Bogaerts,DavisC,2,16
Bogaerts,Diaz,4,3
Bogaerts,Gregorius,4,2
Bogaerts,Haniger,4,8
Bogaerts,Hicks,4,1
Bogaerts,Judge,4,4
Bogaerts,Lindor,0,30
Bogaerts,Lowrie,4,2
Bogaerts,Martinez,0,30
Bogaerts,Merrifield,4,2
Bogaerts,Ramirez,0,30
Bogaerts,Sale,4,1
Bogaerts,Simmons,4,5
Bogaerts,Snell,4,15
Bogaerts,Stanton,4,2
Bogaerts,Treinen,4,5
Bogaerts,Trout,0,30
Bogaerts,Verlander,4,10
Bregman,Chapman,26,4
Bregman,DavisC,30,0
Bregman,Diaz,30,0
Bregman,Gregorius,30,0
Bregman,Haniger,30,0
Bregman,Hicks,30,0
Bregman,Judge,30,0
Bregman,Lindor,18,12
Bregman,Lowrie,30,0
Bregman,Martinez,14,16
Bregman,Merrifield,30,0
Bregman,Ramirez,11,19
Bregman,Sale,30,0
Bregman,Simmons,30,0
Bregman,Snell,30,0
Bregman,Stanton,30,0
Bregman,Treinen,30,0
Bregman,Trout,3,27
Bregman,Verlander,30,0
Chapman,DavisC,29,1
Chapman,Diaz,30,0
Chapman,Gregorius,30,0
Chapman,Haniger,30,0
Chapman,Hicks,30,0
Chapman,Judge,29,1
Chapman,Lindor,8,22
Chapman,Lowrie,30,0
Chapman,Martinez,9,21
Chapman,Merrifield,30,0
Chapman,Ramirez,4,26
Chapman,Sale,30,0
Chapman,Simmons,30,0
Chapman,Snell,29,1
Chapman,Stanton,30,0
Chapman,Treinen,30,0
Chapman,Trout,0,30
Chapman,Verlander,29,1
DavisC,Diaz,15,2
DavisC,Gregorius,16,2
DavisC,Haniger,15,5
DavisC,Hicks,16,0
DavisC,Judge,15,2
DavisC,Lindor,0,30
DavisC,Lowrie,16,1
DavisC,Martinez,0,30
DavisC,Merrifield,16,4
DavisC,Ramirez,0,30
DavisC,Sale,16,1
DavisC,Simmons,15,5
DavisC,Snell,13,12
DavisC,Stanton,16,1
DavisC,Treinen,15,3
DavisC,Trout,0,30
DavisC,Verlander,16,6
Diaz,Gregorius,3,2
Diaz,Haniger,3,9
Diaz,Hicks,3,1
Diaz,Judge,3,4
Diaz,Lindor,0,30
Diaz,Lowrie,3,2
Diaz,Martinez,0,30
Diaz,Merrifield,3,4
Diaz,Ramirez,0,30
Diaz,Sale,3,1
Diaz,Simmons,3,4
Diaz,Snell,1,15
Diaz,Stanton,3,2
Diaz,Treinen,2,5
Diaz,Trout,0,30
Diaz,Verlander,3,11
Gregorius,Haniger,2,9
Gregorius,Hicks,2,1
Gregorius,Judge,1,4
Gregorius,Lindor,0,30
Gregorius,Lowrie,1,2
Gregorius,Martinez,0,30
Gregorius,Merrifield,2,4
Gregorius,Ramirez,0,30
Gregorius,Sale,2,1
Gregorius,Simmons,2,5
Gregorius,Snell,1,15
Gregorius,Stanton,2,2
Gregorius,Treinen,2,5
Gregorius,Trout,0,30
Gregorius,Verlander,2,11
Haniger,Hicks,9,0
Haniger,Judge,9,4
Haniger,Lindor,0,30
Haniger,Lowrie,9,2
Haniger,Martinez,0,30
Haniger,Merrifield,8,4
Haniger,Ramirez,0,30
Haniger,Sale,9,1
Haniger,Simmons,9,5
Haniger,Snell,6,13
Haniger,Stanton,8,2
Haniger,Treinen,9,4
Haniger,Trout,0,30
Haniger,Verlander,8,10
Hicks,Judge,1,4
Hicks,Lindor,0,30
Hicks,Lowrie,1,2
Hicks,Martinez,0,30
Hicks,Merrifield,1,4
Hicks,Ramirez,0,30
Hicks,Sale,1,1
Hicks,Simmons,1,5
Hicks,Snell,1,15
Hicks,Stanton,1,2
Hicks,Treinen,1,5
Hicks,Trout,0,30
Hicks,Verlander,1,11
Judge,Lindor,1,29
Judge,Lowrie,4,0
Judge,Martinez,0,30
Judge,Merrifield,4,4
Judge,Ramirez,0,30
Judge,Sale,4,1
Judge,Simmons,4,5
Judge,Snell,4,15
Judge,Stanton,4,2
Judge,Treinen,4,5
Judge,Trout,0,30
Judge,Verlander,3,11
Lindor,Lowrie,30,0
Lindor,Martinez,9,21
Lindor,Merrifield,30,0
Lindor,Ramirez,8,22
Lindor,Sale,30,0
Lindor,Simmons,30,0
Lindor,Snell,30,0
Lindor,Stanton,30,0
Lindor,Treinen,30,0
Lindor,Trout,0,30
Lindor,Verlander,29,1
Lowrie,Martinez,0,30
Lowrie,Merrifield,2,4
Lowrie,Ramirez,0,30
Lowrie,Sale,2,1
Lowrie,Simmons,2,5
Lowrie,Snell,2,15
Lowrie,Stanton,2,2
Lowrie,Treinen,2,5
Lowrie,Trout,0,30
Lowrie,Verlander,2,11
Martinez,Merrifield,30,0
Martinez,Ramirez,11,19
Martinez,Sale,30,0
Martinez,Simmons,30,0
Martinez,Snell,30,0
Martinez,Stanton,30,0
Martinez,Treinen,30,0
Martinez,Trout,5,25
Martinez,Verlander,29,1
Merrifield,Ramirez,0,30
Merrifield,Sale,4,1
Merrifield,Simmons,3,5
Merrifield,Snell,3,15
Merrifield,Stanton,4,2
Merrifield,Treinen,4,5
Merrifield,Trout,0,30
Merrifield,Verlander,3,10
Ramirez,Sale,30,0
Ramirez,Simmons,30,0
Ramirez,Snell,30,0
Ramirez,Stanton,30,0
Ramirez,Treinen,30,0
Ramirez,Trout,2,28
Ramirez,Verlander,30,0
Sale,Simmons,1,5
Sale,Snell,0,15
Sale,Stanton,1,2
Sale,Treinen,1,5
Sale,Trout,0,30
Sale,Verlander,0,11
Simmons,Snell,1,15
Simmons,Stanton,5,2
Simmons,Treinen,5,5
Simmons,Trout,0,30
Simmons,Verlander,2,11
Snell,Stanton,14,2
Snell,Treinen,15,2
Snell,Trout,0,30
Snell,Verlander,13,9
Stanton,Treinen,2,5
Stanton,Trout,0,30
Stanton,Verlander,1,11
Treinen,Trout,0,30
Treinen,Verlander,4,11
Trout,Verlander,30,0
