PlayerA,PlayerB,A>B,B>A
Beltre,Cabrera,0,30
Beltre,Cano,5,25
Beltre,Crisp,25,1
Beltre,Darvish,26,1
Beltre,DavisC,0,30
Beltre,Donaldson,1,29
Beltre,Ellsbury,26,0
Beltre,Encarnacion,25,1
Beltre,Hernandez,26,1
Beltre,Holland,26,0
Beltre,Hunter,26,0
Beltre,Iwakuma,26,1
Beltre,Jones,25,1
Beltre,Kipnis,25,2
Beltre,Longoria,14,15
Beltre,Machado,20,10
Beltre,Ortiz,21,5
Beltre,Pedroia,15,15
Beltre,Perez,26,1
Beltre,Santana,26,0
Beltre,Scherzer,26,3
Beltre,Trout,1,29
Beltre,Uehara,26,0
Beltre,Victorino,26,1
Cabrera,Cano,30,0
Cabrera,Crisp,30,0
Cabrera,Darvish,30,0
Cabrera,DavisC,29,1
Cabrera,Donaldson,29,1
Cabrera,Ellsbury,30,0
Cabrera,Encarnacion,30,0
Cabrera,Hernandez,30,0
Cabrera,Holland,30,0
Cabrera,Hunter,30,0
Cabrera,Iwakuma,30,0
Cabrera,Jones,30,0
Cabrera,Kipnis,30,0
Cabrera,Longoria,30,0
Cabrera,Machado,30,0
Cabrera,Ortiz,30,0
Cabrera,Pedroia,30,0
Cabrera,Perez,30,0
Cabrera,Santana,30,0
Cabrera,Scherzer,30,0
Cabrera,Trout,25,5
Cabrera,Uehara,30,0
Cabrera,Victorino,30,0
Cano,Crisp,30,0
Cano,Darvish,30,0
Cano,DavisC,2,28
Cano,Donaldson,4,26
Cano,Ellsbury,30,0
Cano,Encarnacion,30,0
Cano,Hernandez,30,0
Cano,Holland,30,0
Cano,Hunter,30,0
Cano,Iwakuma,30,0
Cano,Jones,29,1
Cano,Kipnis,27,3
Cano,Longoria,22,8
Cano,Machado,26,4
Cano,Ortiz,27,3
Cano,Pedroia,20,10
Cano,Perez,30,0
Cano,Santana,30,0
Cano,Scherzer,27,3
Cano,Trout,1,29
Cano,Uehara,30,0
Cano,Victorino,30,0
Crisp,Darvish,2,1
Crisp,DavisC,0,30
Crisp,Donaldson,0,30
Crisp,Ellsbury,2,2
Crisp,Encarnacion,2,3
Crisp,Hernandez,2,1
Crisp,Holland,2,1
Crisp,Hunter,2,1
Crisp,Iwakuma,2,1
Crisp,Jones,1,2
Crisp,Kipnis,1,13
Crisp,Longoria,0,28
Crisp,Machado,1,22
Crisp,Ortiz,1,12
Crisp,Pedroia,2,23
Crisp,Perez,2,1
Crisp,Santana,2,1
Crisp,Scherzer,2,7
Crisp,Trout,0,30
Crisp,Uehara,2,2
Crisp,Victorino,2,1
Darvish,DavisC,0,30
Darvish,Donaldson,0,30
Darvish,Ellsbury,1,2
Darvish,Encarnacion,1,3
Darvish,Hernandez,1,1
Darvish,Holland,1,1
Darvish,Hunter,1,1
Darvish,Iwakuma,1,1
Darvish,Jones,1,2
Darvish,Kipnis,1,13
Darvish,Longoria,0,28
Darvish,Machado,0,22
Darvish,Ortiz,1,12
Darvish,Pedroia,0,23
Darvish,Perez,1,1
Darvish,Santana,1,1
Darvish,Scherzer,0,7
Darvish,Trout,0,30
Darvish,Uehara,1,2
Darvish,Victorino,1,1
DavisC,Donaldson,17,13
DavisC,Ellsbury,30,0
DavisC,Encarnacion,30,0
DavisC,Hernandez,30,0
DavisC,Holland,30,0
DavisC,Hunter,30,0
DavisC,Iwakuma,30,0
DavisC,Jones,30,0
DavisC,Kipnis,29,1
DavisC,Longoria,29,1
DavisC,Machado,30,0
DavisC,Ortiz,30,0
DavisC,Pedroia,29,1
DavisC,Perez,30,0
DavisC,Santana,30,0
DavisC,Scherzer,29,1
DavisC,Trout,6,24
